date,amount,income,food,transport,shopping,savings,budget,month,day,is_overspent,category_Bills & Utilities,category_Dining Out,category_Education,category_Entertainment,category_Food & Dining,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Shopping,category_Transport,category_Transportation,category_Travel,category_Utilities,payment_method_Cash,payment_method_Credit (Amex),payment_method_Credit (Discover),payment_method_Credit (Mastercard),payment_method_Credit (Visa),payment_method_Credit Card,payment_method_Debit (Mastercard),payment_method_Debit (Prepaid) (Mastercard),payment_method_Debit (Prepaid) (Visa),payment_method_Debit (Visa),payment_method_Debit Card,payment_method_Mobile Wallet,payment_method_Net Banking,payment_method_UPI,day_type_Weekday,day_type_Weekend,cluster
2011-11-01,521.61,4215.2,130.4,52.16,156.48,366.61,3161.4,11,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-11-01,592.22,6760.0,148.06,59.22,177.67,1188.2,5070.0,11,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-11-01,814.48,6403.2,203.62,81.45,244.34,406.6,4802.4,11,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-11-01,272.72,2165.6,68.18,27.27,81.82,405.93,1624.2,11,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-11-01,5.18,38.0,1.3,0.52,1.55,6.8,28.5,11,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2011-11-01,1176.5,9288.0,294.12,117.65,352.95,731.46,6966.0,11,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-11-01,318.1,5816.4,79.53,31.81,95.43,1038.18,4362.3,11,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-11-01,622.16,6570.4,155.54,62.22,186.65,360.56,4927.8,11,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-11-01,371.88,2745.2,92.97,37.19,111.56,534.54,2058.9,11,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-11-01,945.66,6760.0,236.42,94.57,283.7,597.85,5070.0,11,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-11-01,831.64,10588.4,207.91,83.16,249.49,662.51,7941.3,11,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-11-01,3.96,36.4,0.99,0.4,1.19,3.07,27.3,11,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2011-11-01,250.01,2712.4,62.5,25.0,75.0,299.6,2034.3,11,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-11-01,89.99,1240.0,22.5,9.0,27.0,108.63,930.0,11,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2011-11-01,506.67,3800.0,126.67,50.67,152.0,582.46,2850.0,11,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,329.88,4480.0,82.47,32.99,98.96,835.85,3360.0,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,547.18,6612.4,136.79,54.72,164.15,999.4,4959.3,12,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,474.77,4480.0,118.69,47.48,142.43,864.47,3360.0,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,1.04,25.6,0.26,0.1,0.31,3.11,19.2,12,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2
2011-12-01,747.13,7360.0,186.78,74.71,224.14,648.35,5520.0,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,500.4,10220.4,125.1,50.04,150.12,801.67,7665.3,12,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,921.01,6720.0,230.25,92.1,276.3,1136.48,5040.0,12,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,484.25,5462.8,121.06,48.42,145.28,946.78,4097.1,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,867.44,6804.0,216.86,86.74,260.23,709.55,5103.0,12,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,276.65,5277.2,69.16,27.66,82.99,850.71,3957.9,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,1.21,20.0,0.3,0.12,0.36,1.85,15.0,12,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2011-12-01,901.76,8326.4,225.44,90.18,270.53,1526.09,6244.8,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,167.66,1729.6,41.92,16.77,50.3,298.62,1297.2,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,1371.2,10023.6,342.8,137.12,411.36,1634.07,7517.7,12,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,464.18,4720.0,116.04,46.42,139.25,998.11,3540.0,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,295.95,2920.0,73.99,29.6,88.78,199.58,2190.0,12,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,346.6,5280.0,86.65,34.66,103.98,844.38,3960.0,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,766.1,8806.0,191.52,76.61,229.83,1431.98,6604.5,12,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,426.57,3257.6,106.64,42.66,127.97,203.61,2443.2,12,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,474.54,8676.8,118.64,47.45,142.36,530.12,6507.6,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,1055.75,8689.2,263.94,105.58,316.72,961.04,6516.9,12,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,169.63,1736.0,42.41,16.96,50.89,206.76,1302.0,12,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,282.44,2320.0,70.61,28.24,84.73,213.22,1740.0,12,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,1266.12,10120.0,316.53,126.61,379.84,1546.04,7590.0,12,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,176.87,2009.6,44.22,17.69,53.06,313.36,1507.2,12,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2
2011-12-01,434.91,5739.2,108.73,43.49,130.47,713.3,4304.4,12,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,5.13,40.4,1.28,0.51,1.54,4.71,30.3,12,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2
2011-12-01,1931.42,14960.0,482.86,193.14,579.43,1423.57,11220.0,12,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,902.84,6528.0,225.71,90.28,270.85,939.62,4896.0,12,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2011-12-01,379.85,4760.0,94.96,37.99,113.96,756.83,3570.0,12,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2
2011-12-01,864.27,8728.0,216.07,86.43,259.28,1005.72,6546.0,12,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2
2012-01-01,435.54,5480.0,108.88,43.55,130.66,281.52,4110.0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2
2012-01-01,316.38,3480.0,79.1,31.64,94.91,437.29,2610.0,1,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
2012-01-01,835.36,11008.0,208.84,83.54,250.61,568.74,8256.0,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
2012-01-01,1.5,24.0,0.38,0.15,0.45,1.34,18.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
2012-01-01,485.02,10897.2,121.26,48.5,145.51,1127.8,8172.9,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
2012-01-01,1338.39,9930.4,334.6,133.84,401.52,1856.68,7447.8,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
2012-01-01,1275.38,9320.0,318.85,127.54,382.61,1160.84,6990.0,1,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2
2012-01-01,1.93,31.2,0.48,0.19,0.58,4.49,23.4,1,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
